ID,patient_group_id,parameter,issue_type,severity,raw_value,detail
A001635193,A001635193,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001635193,A001635193,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001635193,A001635193,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001635405,A001635405,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001635405,A001635405,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001635405,A001635405,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001635405,A001635405,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001635405,A001635405,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001636454,A001636454,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001636454,A001636454,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001636454,A001636454,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001636454,A001636454,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001636454,A001636454,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001636890,A001636890,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001636890,A001636890,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001636890,A001636890,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001636890,A001636890,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001636890,A001636890,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001637359,A001637359,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001637359,A001637359,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001637359,A001637359,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001637359,A001637359,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001637359,A001637359,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001637369,A001637369,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001637369,A001637369,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001637369,A001637369,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001637369,A001637369,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001637369,A001637369,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001637757,A001637757,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001637757,A001637757,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001637757,A001637757,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001637757,A001637757,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001637757,A001637757,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001638334,A001638334,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001638334,A001638334,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001638334,A001638334,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001638334,A001638334,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001638334,A001638334,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001638543,A001638543,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001638543,A001638543,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001638543,A001638543,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001638543,A001638543,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001638543,A001638543,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001639778,A001639778,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001639778,A001639778,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001639778,A001639778,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001639778,A001639778,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001639778,A001639778,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001641354,A001641354,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001641354,A001641354,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001641354,A001641354,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001641354,A001641354,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001641354,A001641354,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001641732,A001641732,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001641732,A001641732,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001641732,A001641732,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001641732,A001641732,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001641732,A001641732,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001642726,A001642726,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001642726,A001642726,ExposureBiasValue,outside_plausible_range_-10_to_10,invalid,-25,field_rule
A001642726,A001642726,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001642726,A001642726,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001642726,A001642726,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001642726,A001642726,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001643763,A001643763,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001643763,A001643763,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001645062,A001645062,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001645062,A001645062,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001645062,A001645062,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001645062,A001645062,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001645062,A001645062,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001645147,A001645147,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001645147,A001645147,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001646267,A001646267,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001646267,A001646267,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001646267,A001646267,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001646267,A001646267,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001646267,A001646267,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001646404,A001646404,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001646404,A001646404,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001646404,A001646404,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001646404,A001646404,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001646404,A001646404,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001646696,A001646696,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001646696,A001646696,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001646696,A001646696,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001646696,A001646696,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001646696,A001646696,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001646716,A001646716,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001646716,A001646716,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001646716,A001646716,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001646716,A001646716,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001646716,A001646716,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001647049,A001647049,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001647049,A001647049,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001647049,A001647049,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001647049,A001647049,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001647049,A001647049,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001647119,A001647119,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001647119,A001647119,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001647119,A001647119,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001647119,A001647119,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001647119,A001647119,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001648933,A001648933,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001648933,A001648933,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001648933,A001648933,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001648933,A001648933,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001648933,A001648933,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001649708,A001649708,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001649708,A001649708,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001649708,A001649708,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001649708,A001649708,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001649708,A001649708,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001651146,A001651146,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001651146,A001651146,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001651146,A001651146,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001651146,A001651146,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001651146,A001651146,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001651885,A001651885,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001651885,A001651885,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001651885,A001651885,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001651885,A001651885,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001651885,A001651885,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001653898,A001653898,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001653898,A001653898,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001653898,A001653898,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001653898,A001653898,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001653898,A001653898,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001656901,A001656901,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001656901,A001656901,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001656901,A001656901,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001656901,A001656901,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001656901,A001656901,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001657263,A001657263,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001657263,A001657263,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001657263,A001657263,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001657263,A001657263,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001657263,A001657263,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001660452,A001660452,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001660452,A001660452,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001660452,A001660452,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001660452,A001660452,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001660452,A001660452,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001663062,A001663062,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001663062,A001663062,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001663062,A001663062,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001663062,A001663062,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001663062,A001663062,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001666999,A001666999,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001666999,A001666999,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001666999,A001666999,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001666999,A001666999,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001666999,A001666999,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001667601,A001667601,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001667601,A001667601,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001667601,A001667601,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001667601,A001667601,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001667601,A001667601,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001669198,A001669198,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001669198,A001669198,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001669198,A001669198,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001669198,A001669198,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001669198,A001669198,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001669732,A001669732,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001669732,A001669732,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001669732,A001669732,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001669732,A001669732,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001669732,A001669732,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001669960,A001669960,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001669960,A001669960,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001669960,A001669960,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001669960,A001669960,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001669960,A001669960,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001670882,A001670882,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001670882,A001670882,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001670882,A001670882,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001670882,A001670882,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001670882,A001670882,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001671381,A001671381,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001671381,A001671381,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001671381,A001671381,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001671381,A001671381,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001671381,A001671381,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001677153,A001677153,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001677153,A001677153,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001677153,A001677153,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001677153,A001677153,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001677153,A001677153,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001677951,A001677951,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001677951,A001677951,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001677951,A001677951,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001677951,A001677951,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001677951,A001677951,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001679943,A001679943,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001679943,A001679943,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001679943,A001679943,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001679943,A001679943,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001679943,A001679943,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001682602,A001682602,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001682602,A001682602,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001682602,A001682602,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001682602,A001682602,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001682602,A001682602,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001688703,A001688703,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001688703,A001688703,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001688703,A001688703,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001688703,A001688703,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001688703,A001688703,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001688837-1,A001688837,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001688837-1,A001688837,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001689488,A001689488,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001689488,A001689488,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001689488,A001689488,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001689488,A001689488,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001689488,A001689488,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001690291,A001690291,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001690291,A001690291,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001690291,A001690291,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001690291,A001690291,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001690291,A001690291,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001690349-1,A001690349,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001690349-1,A001690349,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001690349-1,A001690349,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001690349-1,A001690349,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001690349-1,A001690349,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001692604,A001692604,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001692604,A001692604,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001692604,A001692604,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001692604,A001692604,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001692604,A001692604,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001693188,A001693188,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001693188,A001693188,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001693188,A001693188,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001693188,A001693188,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001693188,A001693188,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001694020,A001694020,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001694020,A001694020,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001694020,A001694020,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001694020,A001694020,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001694020,A001694020,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001694036,A001694036,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001694036,A001694036,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001694036,A001694036,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001694036,A001694036,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001694036,A001694036,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001694779,A001694779,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001694779,A001694779,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001698538,A001698538,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001698538,A001698538,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001698538,A001698538,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001698538,A001698538,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001698538,A001698538,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001699304,A001699304,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001699304,A001699304,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001699304,A001699304,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001699304,A001699304,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001699304,A001699304,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001699615,A001699615,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001699615,A001699615,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001699615,A001699615,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001699615,A001699615,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001699615,A001699615,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001703680,A001703680,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001703680,A001703680,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001703680,A001703680,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001703680,A001703680,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001703680,A001703680,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001706850,A001706850,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001706850,A001706850,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001706850,A001706850,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001706850,A001706850,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001706850,A001706850,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001709806,A001709806,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001709806,A001709806,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001709806,A001709806,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001709806,A001709806,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001709806,A001709806,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001711513-1,A001711513,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001711513-1,A001711513,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
A001714115,A001714115,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001714115,A001714115,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001714115,A001714115,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001714115,A001714115,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001714115,A001714115,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001718170,A001718170,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001718170,A001718170,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001718170,A001718170,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001718170,A001718170,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001718170,A001718170,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001719787,A001719787,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001719787,A001719787,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001719787,A001719787,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
A001719787,A001719787,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
A001719787,A001719787,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
A001719907,A001719907,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
A001719907,A001719907,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
A001719907,A001719907,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
