case_id,model_id,patch_id,finite,input_shape,output_shape
A002064146,B1,P04,True,3x256x256,2x256x256
A002064146,B1,P05,True,3x256x256,2x256x256
A002064146,B1,P06,True,3x256x256,2x256x256
A002064146,B1,P07,True,3x256x256,2x256x256
A002064146,B1,P08,True,3x256x256,2x256x256
A002064146,B1,P09,True,3x256x256,2x256x256
A002064146,B1,P10,True,3x256x256,2x256x256
A002064146,B1,P11,True,3x256x256,2x256x256
A002064146,B1,P12,True,3x256x256,2x256x256
A002064146,B1,P13,True,3x256x256,2x256x256
A002064146,B1,P14,True,3x256x256,2x256x256
A002064146,B1,P15,True,3x256x256,2x256x256
A002064146,B1,P16,True,3x256x256,2x256x256
A002064146,B1,P17,True,3x256x256,2x256x256
A002064146,B1,P18,True,3x256x256,2x256x256
A002064146,B1,P19,True,3x256x256,2x256x256
A002064146,B1,P20,True,3x256x256,2x256x256
A002071372,B1,P01,True,3x256x256,2x256x256
A002071372,B1,P02,True,3x256x256,2x256x256
A002071372,B1,P03,True,3x256x256,2x256x256
A002071372,B1,P04,True,3x256x256,2x256x256
A002071372,B1,P05,True,3x256x256,2x256x256
A002071372,B1,P06,True,3x256x256,2x256x256
A002071372,B1,P07,True,3x256x256,2x256x256
A002071372,B1,P08,True,3x256x256,2x256x256
A002071372,B1,P09,True,3x256x256,2x256x256
A002071372,B1,P10,True,3x256x256,2x256x256
A002071372,B1,P11,True,3x256x256,2x256x256
A002071372,B1,P12,True,3x256x256,2x256x256
A002071372,B1,P13,True,3x256x256,2x256x256
A002071372,B1,P14,True,3x256x256,2x256x256
A002071372,B1,P15,True,3x256x256,2x256x256
A002071372,B1,P16,True,3x256x256,2x256x256
A002071372,B1,P17,True,3x256x256,2x256x256
A002071372,B1,P18,True,3x256x256,2x256x256
A002071372,B1,P19,True,3x256x256,2x256x256
A002071372,B1,P20,True,3x256x256,2x256x256
A002073554,B1,P01,True,3x256x256,2x256x256
A002073554,B1,P02,True,3x256x256,2x256x256
A002073554,B1,P03,True,3x256x256,2x256x256
A002073554,B1,P04,True,3x256x256,2x256x256
A002073554,B1,P05,True,3x256x256,2x256x256
A002073554,B1,P06,True,3x256x256,2x256x256
A002073554,B1,P07,True,3x256x256,2x256x256
A002073554,B1,P08,True,3x256x256,2x256x256
A002073554,B1,P09,True,3x256x256,2x256x256
A002073554,B1,P10,True,3x256x256,2x256x256
A002073554,B1,P11,True,3x256x256,2x256x256
A002073554,B1,P12,True,3x256x256,2x256x256
A002073554,B1,P13,True,3x256x256,2x256x256
A002073554,B1,P14,True,3x256x256,2x256x256
A002073554,B1,P15,True,3x256x256,2x256x256
A002073554,B1,P16,True,3x256x256,2x256x256
A002073554,B1,P17,True,3x256x256,2x256x256
A002073554,B1,P18,True,3x256x256,2x256x256
A002073554,B1,P19,True,3x256x256,2x256x256
A002073554,B1,P20,True,3x256x256,2x256x256
A002073697,B1,P01,True,3x256x256,2x256x256
A002073697,B1,P02,True,3x256x256,2x256x256
A002073697,B1,P03,True,3x256x256,2x256x256
A002073697,B1,P04,True,3x256x256,2x256x256
A002073697,B1,P05,True,3x256x256,2x256x256
A002073697,B1,P06,True,3x256x256,2x256x256
A002073697,B1,P07,True,3x256x256,2x256x256
A002073697,B1,P08,True,3x256x256,2x256x256
A002073697,B1,P09,True,3x256x256,2x256x256
A002073697,B1,P10,True,3x256x256,2x256x256
A002073697,B1,P11,True,3x256x256,2x256x256
A002073697,B1,P12,True,3x256x256,2x256x256
A002073697,B1,P13,True,3x256x256,2x256x256
A002073697,B1,P14,True,3x256x256,2x256x256
A002073697,B1,P15,True,3x256x256,2x256x256
A002073697,B1,P16,True,3x256x256,2x256x256
A002073697,B1,P17,True,3x256x256,2x256x256
A002073697,B1,P18,True,3x256x256,2x256x256
A002073697,B1,P19,True,3x256x256,2x256x256
A002073697,B1,P20,True,3x256x256,2x256x256
A002076747,B1,P01,True,3x256x256,2x256x256
A002076747,B1,P02,True,3x256x256,2x256x256
A002076747,B1,P03,True,3x256x256,2x256x256
A002076747,B1,P04,True,3x256x256,2x256x256
A002076747,B1,P05,True,3x256x256,2x256x256
A002076747,B1,P06,True,3x256x256,2x256x256
A002076747,B1,P07,True,3x256x256,2x256x256
A002076747,B1,P08,True,3x256x256,2x256x256
A002076747,B1,P09,True,3x256x256,2x256x256
A002076747,B1,P10,True,3x256x256,2x256x256
A002076747,B1,P11,True,3x256x256,2x256x256
A002076747,B1,P12,True,3x256x256,2x256x256
A002076747,B1,P13,True,3x256x256,2x256x256
A002076747,B1,P14,True,3x256x256,2x256x256
A002076747,B1,P15,True,3x256x256,2x256x256
A002076747,B1,P16,True,3x256x256,2x256x256
A002076747,B1,P17,True,3x256x256,2x256x256
A002076747,B1,P18,True,3x256x256,2x256x256
A002076747,B1,P19,True,3x256x256,2x256x256
A002076747,B1,P20,True,3x256x256,2x256x256
A002081031,B1,P01,True,3x256x256,2x256x256
A002081031,B1,P02,True,3x256x256,2x256x256
A002081031,B1,P03,True,3x256x256,2x256x256
A002081031,B1,P04,True,3x256x256,2x256x256
A002081031,B1,P05,True,3x256x256,2x256x256
A002081031,B1,P06,True,3x256x256,2x256x256
A002081031,B1,P07,True,3x256x256,2x256x256
A002081031,B1,P08,True,3x256x256,2x256x256
A002081031,B1,P09,True,3x256x256,2x256x256
A002081031,B1,P10,True,3x256x256,2x256x256
A002081031,B1,P11,True,3x256x256,2x256x256
A002081031,B1,P12,True,3x256x256,2x256x256
A002081031,B1,P13,True,3x256x256,2x256x256
A002081031,B1,P14,True,3x256x256,2x256x256
A002081031,B1,P15,True,3x256x256,2x256x256
A002081031,B1,P16,True,3x256x256,2x256x256
A002081031,B1,P17,True,3x256x256,2x256x256
A002081031,B1,P18,True,3x256x256,2x256x256
A002081031,B1,P19,True,3x256x256,2x256x256
A002081031,B1,P20,True,3x256x256,2x256x256
A002081031-1,B1,P01,True,3x256x256,2x256x256
A002081031-1,B1,P02,True,3x256x256,2x256x256
A002081031-1,B1,P03,True,3x256x256,2x256x256
A002081031-1,B1,P04,True,3x256x256,2x256x256
A002081031-1,B1,P05,True,3x256x256,2x256x256
A002081031-1,B1,P06,True,3x256x256,2x256x256
A002081031-1,B1,P07,True,3x256x256,2x256x256
A002081031-1,B1,P08,True,3x256x256,2x256x256
A002081031-1,B1,P09,True,3x256x256,2x256x256
A002081031-1,B1,P10,True,3x256x256,2x256x256
A002081031-1,B1,P11,True,3x256x256,2x256x256
A002081031-1,B1,P12,True,3x256x256,2x256x256
A002081031-1,B1,P13,True,3x256x256,2x256x256
A002081031-1,B1,P14,True,3x256x256,2x256x256
A002081031-1,B1,P15,True,3x256x256,2x256x256
A002081031-1,B1,P16,True,3x256x256,2x256x256
A002081031-1,B1,P17,True,3x256x256,2x256x256
A002081031-1,B1,P18,True,3x256x256,2x256x256
A002081031-1,B1,P19,True,3x256x256,2x256x256
A002081031-1,B1,P20,True,3x256x256,2x256x256
A002087867,B1,P01,True,3x256x256,2x256x256
A002087867,B1,P02,True,3x256x256,2x256x256
A002087867,B1,P03,True,3x256x256,2x256x256
A002087867,B1,P04,True,3x256x256,2x256x256
A002087867,B1,P05,True,3x256x256,2x256x256
A002087867,B1,P06,True,3x256x256,2x256x256
A002087867,B1,P07,True,3x256x256,2x256x256
A002087867,B1,P08,True,3x256x256,2x256x256
A002087867,B1,P09,True,3x256x256,2x256x256
A002087867,B1,P10,True,3x256x256,2x256x256
A002087867,B1,P11,True,3x256x256,2x256x256
A002087867,B1,P12,True,3x256x256,2x256x256
A002087867,B1,P13,True,3x256x256,2x256x256
A002087867,B1,P14,True,3x256x256,2x256x256
A002087867,B1,P15,True,3x256x256,2x256x256
A002087867,B1,P16,True,3x256x256,2x256x256
A002087867,B1,P17,True,3x256x256,2x256x256
A002087867,B1,P18,True,3x256x256,2x256x256
A002087867,B1,P19,True,3x256x256,2x256x256
A002087867,B1,P20,True,3x256x256,2x256x256
A002087867-1,B1,P01,True,3x256x256,2x256x256
A002087867-1,B1,P02,True,3x256x256,2x256x256
A002087867-1,B1,P03,True,3x256x256,2x256x256
A002087867-1,B1,P04,True,3x256x256,2x256x256
A002087867-1,B1,P05,True,3x256x256,2x256x256
A002087867-1,B1,P06,True,3x256x256,2x256x256
A002087867-1,B1,P07,True,3x256x256,2x256x256
A002087867-1,B1,P08,True,3x256x256,2x256x256
A002087867-1,B1,P09,True,3x256x256,2x256x256
A002087867-1,B1,P10,True,3x256x256,2x256x256
A002087867-1,B1,P11,True,3x256x256,2x256x256
A002087867-1,B1,P12,True,3x256x256,2x256x256
A002087867-1,B1,P13,True,3x256x256,2x256x256
A002087867-1,B1,P14,True,3x256x256,2x256x256
A002087867-1,B1,P15,True,3x256x256,2x256x256
A002087867-1,B1,P16,True,3x256x256,2x256x256
A002087867-1,B1,P17,True,3x256x256,2x256x256
A002087867-1,B1,P18,True,3x256x256,2x256x256
A002087867-1,B1,P19,True,3x256x256,2x256x256
A002087867-1,B1,P20,True,3x256x256,2x256x256
A002095165,B1,P01,True,3x256x256,2x256x256
A002095165,B1,P02,True,3x256x256,2x256x256
A002095165,B1,P03,True,3x256x256,2x256x256
A002095165,B1,P04,True,3x256x256,2x256x256
A002095165,B1,P05,True,3x256x256,2x256x256
A002095165,B1,P06,True,3x256x256,2x256x256
A002095165,B1,P07,True,3x256x256,2x256x256
A002095165,B1,P08,True,3x256x256,2x256x256
A002095165,B1,P09,True,3x256x256,2x256x256
A002095165,B1,P10,True,3x256x256,2x256x256
A002095165,B1,P11,True,3x256x256,2x256x256
A002095165,B1,P12,True,3x256x256,2x256x256
A002095165,B1,P13,True,3x256x256,2x256x256
A002095165,B1,P14,True,3x256x256,2x256x256
A002095165,B1,P15,True,3x256x256,2x256x256
A002095165,B1,P16,True,3x256x256,2x256x256
A002095165,B1,P17,True,3x256x256,2x256x256
A002095165,B1,P18,True,3x256x256,2x256x256
A002095165,B1,P19,True,3x256x256,2x256x256
A002095165,B1,P20,True,3x256x256,2x256x256
A002097551,B1,P01,True,3x256x256,2x256x256
A002097551,B1,P02,True,3x256x256,2x256x256
A002097551,B1,P03,True,3x256x256,2x256x256
A002097551,B1,P04,True,3x256x256,2x256x256
A002097551,B1,P05,True,3x256x256,2x256x256
A002097551,B1,P06,True,3x256x256,2x256x256
A002097551,B1,P07,True,3x256x256,2x256x256
A002097551,B1,P08,True,3x256x256,2x256x256
A002097551,B1,P09,True,3x256x256,2x256x256
A002097551,B1,P10,True,3x256x256,2x256x256
A002097551,B1,P11,True,3x256x256,2x256x256
A002097551,B1,P12,True,3x256x256,2x256x256
A002097551,B1,P13,True,3x256x256,2x256x256
A002097551,B1,P14,True,3x256x256,2x256x256
A002097551,B1,P15,True,3x256x256,2x256x256
A002097551,B1,P16,True,3x256x256,2x256x256
A002097551,B1,P17,True,3x256x256,2x256x256
A002097551,B1,P18,True,3x256x256,2x256x256
A002097551,B1,P19,True,3x256x256,2x256x256
A002097551,B1,P20,True,3x256x256,2x256x256
A002110702,B1,P01,True,3x256x256,2x256x256
A002110702,B1,P02,True,3x256x256,2x256x256
A002110702,B1,P03,True,3x256x256,2x256x256
A002110702,B1,P04,True,3x256x256,2x256x256
A002110702,B1,P05,True,3x256x256,2x256x256
A002110702,B1,P06,True,3x256x256,2x256x256
A002110702,B1,P07,True,3x256x256,2x256x256
A002110702,B1,P08,True,3x256x256,2x256x256
A002110702,B1,P09,True,3x256x256,2x256x256
A002110702,B1,P10,True,3x256x256,2x256x256
A002110702,B1,P11,True,3x256x256,2x256x256
A002110702,B1,P12,True,3x256x256,2x256x256
A002110702,B1,P13,True,3x256x256,2x256x256
A002110702,B1,P14,True,3x256x256,2x256x256
A002110702,B1,P15,True,3x256x256,2x256x256
A002110702,B1,P16,True,3x256x256,2x256x256
A002110702,B1,P17,True,3x256x256,2x256x256
A002110702,B1,P18,True,3x256x256,2x256x256
A002110702,B1,P19,True,3x256x256,2x256x256
A002110702,B1,P20,True,3x256x256,2x256x256
A002116268,B1,P01,True,3x256x256,2x256x256
A002116268,B1,P02,True,3x256x256,2x256x256
A002116268,B1,P03,True,3x256x256,2x256x256
A002116268,B1,P04,True,3x256x256,2x256x256
A002116268,B1,P05,True,3x256x256,2x256x256
A002116268,B1,P06,True,3x256x256,2x256x256
A002116268,B1,P07,True,3x256x256,2x256x256
A002116268,B1,P08,True,3x256x256,2x256x256
A002116268,B1,P09,True,3x256x256,2x256x256
A002116268,B1,P10,True,3x256x256,2x256x256
A002116268,B1,P11,True,3x256x256,2x256x256
A002116268,B1,P12,True,3x256x256,2x256x256
A002116268,B1,P13,True,3x256x256,2x256x256
A002116268,B1,P14,True,3x256x256,2x256x256
A002116268,B1,P15,True,3x256x256,2x256x256
A002116268,B1,P16,True,3x256x256,2x256x256
A002116268,B1,P17,True,3x256x256,2x256x256
A002116268,B1,P18,True,3x256x256,2x256x256
A002116268,B1,P19,True,3x256x256,2x256x256
A002116268,B1,P20,True,3x256x256,2x256x256
A002122236,B1,P01,True,3x256x256,2x256x256
A002122236,B1,P02,True,3x256x256,2x256x256
A002122236,B1,P03,True,3x256x256,2x256x256
A002122236,B1,P04,True,3x256x256,2x256x256
A002122236,B1,P05,True,3x256x256,2x256x256
A002122236,B1,P06,True,3x256x256,2x256x256
A002122236,B1,P07,True,3x256x256,2x256x256
A002122236,B1,P08,True,3x256x256,2x256x256
A002122236,B1,P09,True,3x256x256,2x256x256
A002122236,B1,P10,True,3x256x256,2x256x256
A002122236,B1,P11,True,3x256x256,2x256x256
A002122236,B1,P12,True,3x256x256,2x256x256
A002122236,B1,P13,True,3x256x256,2x256x256
A002122236,B1,P14,True,3x256x256,2x256x256
A002122236,B1,P15,True,3x256x256,2x256x256
A002122236,B1,P16,True,3x256x256,2x256x256
A002122236,B1,P17,True,3x256x256,2x256x256
A002122236,B1,P18,True,3x256x256,2x256x256
A002122236,B1,P19,True,3x256x256,2x256x256
A002122236,B1,P20,True,3x256x256,2x256x256
A002123222,B1,P01,True,3x256x256,2x256x256
A002123222,B1,P02,True,3x256x256,2x256x256
A002123222,B1,P03,True,3x256x256,2x256x256
A002123222,B1,P04,True,3x256x256,2x256x256
A002123222,B1,P05,True,3x256x256,2x256x256
A002123222,B1,P06,True,3x256x256,2x256x256
A002123222,B1,P07,True,3x256x256,2x256x256
A002123222,B1,P08,True,3x256x256,2x256x256
A002123222,B1,P09,True,3x256x256,2x256x256
A002123222,B1,P10,True,3x256x256,2x256x256
A002123222,B1,P11,True,3x256x256,2x256x256
A002123222,B1,P12,True,3x256x256,2x256x256
A002123222,B1,P13,True,3x256x256,2x256x256
A002123222,B1,P14,True,3x256x256,2x256x256
A002123222,B1,P15,True,3x256x256,2x256x256
A002123222,B1,P16,True,3x256x256,2x256x256
A002123222,B1,P17,True,3x256x256,2x256x256
A002123222,B1,P18,True,3x256x256,2x256x256
A002123222,B1,P19,True,3x256x256,2x256x256
A002123222,B1,P20,True,3x256x256,2x256x256
A002123282,B1,P01,True,3x256x256,2x256x256
A002123282,B1,P02,True,3x256x256,2x256x256
A002123282,B1,P03,True,3x256x256,2x256x256
A002123282,B1,P04,True,3x256x256,2x256x256
A002123282,B1,P05,True,3x256x256,2x256x256
A002123282,B1,P06,True,3x256x256,2x256x256
A002123282,B1,P07,True,3x256x256,2x256x256
A002123282,B1,P08,True,3x256x256,2x256x256
A002123282,B1,P09,True,3x256x256,2x256x256
A002123282,B1,P10,True,3x256x256,2x256x256
A002123282,B1,P11,True,3x256x256,2x256x256
A002123282,B1,P12,True,3x256x256,2x256x256
A002123282,B1,P13,True,3x256x256,2x256x256
A002123282,B1,P14,True,3x256x256,2x256x256
A002123282,B1,P15,True,3x256x256,2x256x256
A002123282,B1,P16,True,3x256x256,2x256x256
A002123282,B1,P17,True,3x256x256,2x256x256
A002123282,B1,P18,True,3x256x256,2x256x256
A002123282,B1,P19,True,3x256x256,2x256x256
A002123282,B1,P20,True,3x256x256,2x256x256
A002123282-1,B1,P01,True,3x256x256,2x256x256
A002123282-1,B1,P02,True,3x256x256,2x256x256
A002123282-1,B1,P03,True,3x256x256,2x256x256
A002123282-1,B1,P04,True,3x256x256,2x256x256
A002123282-1,B1,P05,True,3x256x256,2x256x256
A002123282-1,B1,P06,True,3x256x256,2x256x256
A002123282-1,B1,P07,True,3x256x256,2x256x256
A002123282-1,B1,P08,True,3x256x256,2x256x256
A002123282-1,B1,P09,True,3x256x256,2x256x256
A002123282-1,B1,P10,True,3x256x256,2x256x256
A002123282-1,B1,P11,True,3x256x256,2x256x256
A002123282-1,B1,P12,True,3x256x256,2x256x256
A002123282-1,B1,P13,True,3x256x256,2x256x256
A002123282-1,B1,P14,True,3x256x256,2x256x256
A002123282-1,B1,P15,True,3x256x256,2x256x256
A002123282-1,B1,P16,True,3x256x256,2x256x256
A002123282-1,B1,P17,True,3x256x256,2x256x256
A002123282-1,B1,P18,True,3x256x256,2x256x256
A002123282-1,B1,P19,True,3x256x256,2x256x256
A002123282-1,B1,P20,True,3x256x256,2x256x256
A002128820,B1,P01,True,3x256x256,2x256x256
A002128820,B1,P02,True,3x256x256,2x256x256
A002128820,B1,P03,True,3x256x256,2x256x256
A002128820,B1,P04,True,3x256x256,2x256x256
A002128820,B1,P05,True,3x256x256,2x256x256
A002128820,B1,P06,True,3x256x256,2x256x256
A002128820,B1,P07,True,3x256x256,2x256x256
A002128820,B1,P08,True,3x256x256,2x256x256
A002128820,B1,P09,True,3x256x256,2x256x256
A002128820,B1,P10,True,3x256x256,2x256x256
A002128820,B1,P11,True,3x256x256,2x256x256
A002128820,B1,P12,True,3x256x256,2x256x256
A002128820,B1,P13,True,3x256x256,2x256x256
A002128820,B1,P14,True,3x256x256,2x256x256
A002128820,B1,P15,True,3x256x256,2x256x256
A002128820,B1,P16,True,3x256x256,2x256x256
A002128820,B1,P17,True,3x256x256,2x256x256
A002128820,B1,P18,True,3x256x256,2x256x256
A002128820,B1,P19,True,3x256x256,2x256x256
A002128820,B1,P20,True,3x256x256,2x256x256
A002133927,B1,P01,True,3x256x256,2x256x256
A002133927,B1,P02,True,3x256x256,2x256x256
A002133927,B1,P03,True,3x256x256,2x256x256
A002133927,B1,P04,True,3x256x256,2x256x256
A002133927,B1,P05,True,3x256x256,2x256x256
A002133927,B1,P06,True,3x256x256,2x256x256
A002133927,B1,P07,True,3x256x256,2x256x256
A002133927,B1,P08,True,3x256x256,2x256x256
A002133927,B1,P09,True,3x256x256,2x256x256
A002133927,B1,P10,True,3x256x256,2x256x256
A002133927,B1,P11,True,3x256x256,2x256x256
A002133927,B1,P12,True,3x256x256,2x256x256
A002133927,B1,P13,True,3x256x256,2x256x256
A002133927,B1,P14,True,3x256x256,2x256x256
A002133927,B1,P15,True,3x256x256,2x256x256
A002133927,B1,P16,True,3x256x256,2x256x256
A002133927,B1,P17,True,3x256x256,2x256x256
A002133927,B1,P18,True,3x256x256,2x256x256
A002133927,B1,P19,True,3x256x256,2x256x256
A002133927,B1,P20,True,3x256x256,2x256x256
A002138914,B1,P01,True,3x256x256,2x256x256
A002138914,B1,P02,True,3x256x256,2x256x256
A002138914,B1,P03,True,3x256x256,2x256x256
A002138914,B1,P04,True,3x256x256,2x256x256
A002138914,B1,P05,True,3x256x256,2x256x256
A002138914,B1,P06,True,3x256x256,2x256x256
A002138914,B1,P07,True,3x256x256,2x256x256
A002138914,B1,P08,True,3x256x256,2x256x256
A002138914,B1,P09,True,3x256x256,2x256x256
A002138914,B1,P10,True,3x256x256,2x256x256
A002138914,B1,P11,True,3x256x256,2x256x256
A002138914,B1,P12,True,3x256x256,2x256x256
A002138914,B1,P13,True,3x256x256,2x256x256
A002138914,B1,P14,True,3x256x256,2x256x256
A002138914,B1,P15,True,3x256x256,2x256x256
A002138914,B1,P16,True,3x256x256,2x256x256
A002138914,B1,P17,True,3x256x256,2x256x256
A002138914,B1,P18,True,3x256x256,2x256x256
A002138914,B1,P19,True,3x256x256,2x256x256
A002138914,B1,P20,True,3x256x256,2x256x256
A002140468,B1,P01,True,3x256x256,2x256x256
A002140468,B1,P02,True,3x256x256,2x256x256
A002140468,B1,P03,True,3x256x256,2x256x256
A002140468,B1,P04,True,3x256x256,2x256x256
A002140468,B1,P05,True,3x256x256,2x256x256
A002140468,B1,P06,True,3x256x256,2x256x256
A002140468,B1,P07,True,3x256x256,2x256x256
A002140468,B1,P08,True,3x256x256,2x256x256
A002140468,B1,P09,True,3x256x256,2x256x256
A002140468,B1,P10,True,3x256x256,2x256x256
A002140468,B1,P11,True,3x256x256,2x256x256
A002140468,B1,P12,True,3x256x256,2x256x256
A002140468,B1,P13,True,3x256x256,2x256x256
A002140468,B1,P14,True,3x256x256,2x256x256
A002140468,B1,P15,True,3x256x256,2x256x256
A002140468,B1,P16,True,3x256x256,2x256x256
A002140468,B1,P17,True,3x256x256,2x256x256
A002140468,B1,P18,True,3x256x256,2x256x256
A002140468,B1,P19,True,3x256x256,2x256x256
A002140468,B1,P20,True,3x256x256,2x256x256
A002145202-1,B1,P01,True,3x256x256,2x256x256
A002145202-1,B1,P02,True,3x256x256,2x256x256
A002145202-1,B1,P03,True,3x256x256,2x256x256
A002145202-1,B1,P04,True,3x256x256,2x256x256
A002145202-1,B1,P05,True,3x256x256,2x256x256
A002145202-1,B1,P06,True,3x256x256,2x256x256
A002145202-1,B1,P07,True,3x256x256,2x256x256
A002145202-1,B1,P08,True,3x256x256,2x256x256
A002145202-1,B1,P09,True,3x256x256,2x256x256
A002145202-1,B1,P10,True,3x256x256,2x256x256
A002145202-1,B1,P11,True,3x256x256,2x256x256
A002145202-1,B1,P12,True,3x256x256,2x256x256
A002145202-1,B1,P13,True,3x256x256,2x256x256
A002145202-1,B1,P14,True,3x256x256,2x256x256
A002145202-1,B1,P15,True,3x256x256,2x256x256
A002145202-1,B1,P16,True,3x256x256,2x256x256
A002145202-1,B1,P17,True,3x256x256,2x256x256
A002145202-1,B1,P18,True,3x256x256,2x256x256
A002145202-1,B1,P19,True,3x256x256,2x256x256
A002145202-1,B1,P20,True,3x256x256,2x256x256
A002147070-1,B1,P01,True,3x256x256,2x256x256
A002147070-1,B1,P02,True,3x256x256,2x256x256
A002147070-1,B1,P03,True,3x256x256,2x256x256
A002147070-1,B1,P04,True,3x256x256,2x256x256
A002147070-1,B1,P05,True,3x256x256,2x256x256
A002147070-1,B1,P06,True,3x256x256,2x256x256
A002147070-1,B1,P07,True,3x256x256,2x256x256
A002147070-1,B1,P08,True,3x256x256,2x256x256
A002147070-1,B1,P09,True,3x256x256,2x256x256
A002147070-1,B1,P10,True,3x256x256,2x256x256
A002147070-1,B1,P11,True,3x256x256,2x256x256
A002147070-1,B1,P12,True,3x256x256,2x256x256
A002147070-1,B1,P13,True,3x256x256,2x256x256
A002147070-1,B1,P14,True,3x256x256,2x256x256
A002147070-1,B1,P15,True,3x256x256,2x256x256
A002147070-1,B1,P16,True,3x256x256,2x256x256
A002147070-1,B1,P17,True,3x256x256,2x256x256
A002147070-1,B1,P18,True,3x256x256,2x256x256
A002147070-1,B1,P19,True,3x256x256,2x256x256
A002147070-1,B1,P20,True,3x256x256,2x256x256
A002152807,B1,P01,True,3x256x256,2x256x256
A002152807,B1,P02,True,3x256x256,2x256x256
A002152807,B1,P03,True,3x256x256,2x256x256
A002152807,B1,P04,True,3x256x256,2x256x256
A002152807,B1,P05,True,3x256x256,2x256x256
A002152807,B1,P06,True,3x256x256,2x256x256
A002152807,B1,P07,True,3x256x256,2x256x256
A002152807,B1,P08,True,3x256x256,2x256x256
A002152807,B1,P09,True,3x256x256,2x256x256
A002152807,B1,P10,True,3x256x256,2x256x256
A002152807,B1,P11,True,3x256x256,2x256x256
A002152807,B1,P12,True,3x256x256,2x256x256
A002152807,B1,P13,True,3x256x256,2x256x256
A002152807,B1,P14,True,3x256x256,2x256x256
A002152807,B1,P15,True,3x256x256,2x256x256
A002152807,B1,P16,True,3x256x256,2x256x256
A002152807,B1,P17,True,3x256x256,2x256x256
A002152807,B1,P18,True,3x256x256,2x256x256
A002152807,B1,P19,True,3x256x256,2x256x256
A002152807,B1,P20,True,3x256x256,2x256x256
A002156070,B1,P01,True,3x256x256,2x256x256
A002156070,B1,P02,True,3x256x256,2x256x256
A002156070,B1,P03,True,3x256x256,2x256x256
A002156070,B1,P04,True,3x256x256,2x256x256
A002156070,B1,P05,True,3x256x256,2x256x256
A002156070,B1,P06,True,3x256x256,2x256x256
A002156070,B1,P07,True,3x256x256,2x256x256
A002156070,B1,P08,True,3x256x256,2x256x256
A002156070,B1,P09,True,3x256x256,2x256x256
A002156070,B1,P10,True,3x256x256,2x256x256
A002156070,B1,P11,True,3x256x256,2x256x256
A002156070,B1,P12,True,3x256x256,2x256x256
A002156070,B1,P13,True,3x256x256,2x256x256
A002156070,B1,P14,True,3x256x256,2x256x256
A002156070,B1,P15,True,3x256x256,2x256x256
A002156070,B1,P16,True,3x256x256,2x256x256
A002156070,B1,P17,True,3x256x256,2x256x256
A002156070,B1,P18,True,3x256x256,2x256x256
A002156070,B1,P19,True,3x256x256,2x256x256
A002156070,B1,P20,True,3x256x256,2x256x256
A002156410,B1,P01,True,3x256x256,2x256x256
A002156410,B1,P02,True,3x256x256,2x256x256
A002156410,B1,P03,True,3x256x256,2x256x256
A002156410,B1,P04,True,3x256x256,2x256x256
A002156410,B1,P05,True,3x256x256,2x256x256
A002156410,B1,P06,True,3x256x256,2x256x256
A002156410,B1,P07,True,3x256x256,2x256x256
A002156410,B1,P08,True,3x256x256,2x256x256
A002156410,B1,P09,True,3x256x256,2x256x256
A002156410,B1,P10,True,3x256x256,2x256x256
A002156410,B1,P11,True,3x256x256,2x256x256
A002156410,B1,P12,True,3x256x256,2x256x256
A002156410,B1,P13,True,3x256x256,2x256x256
A002156410,B1,P14,True,3x256x256,2x256x256
A002156410,B1,P15,True,3x256x256,2x256x256
A002156410,B1,P16,True,3x256x256,2x256x256
A002156410,B1,P17,True,3x256x256,2x256x256
A002156410,B1,P18,True,3x256x256,2x256x256
A002156410,B1,P19,True,3x256x256,2x256x256
A002156410,B1,P20,True,3x256x256,2x256x256
A002158881,B1,P01,True,3x256x256,2x256x256
A002158881,B1,P02,True,3x256x256,2x256x256
A002158881,B1,P03,True,3x256x256,2x256x256
A002158881,B1,P04,True,3x256x256,2x256x256
A002158881,B1,P05,True,3x256x256,2x256x256
A002158881,B1,P06,True,3x256x256,2x256x256
A002158881,B1,P07,True,3x256x256,2x256x256
A002158881,B1,P08,True,3x256x256,2x256x256
A002158881,B1,P09,True,3x256x256,2x256x256
A002158881,B1,P10,True,3x256x256,2x256x256
A002158881,B1,P11,True,3x256x256,2x256x256
A002158881,B1,P12,True,3x256x256,2x256x256
A002158881,B1,P13,True,3x256x256,2x256x256
A002158881,B1,P14,True,3x256x256,2x256x256
A002158881,B1,P15,True,3x256x256,2x256x256
A002158881,B1,P16,True,3x256x256,2x256x256
A002158881,B1,P17,True,3x256x256,2x256x256
A002158881,B1,P18,True,3x256x256,2x256x256
A002158881,B1,P19,True,3x256x256,2x256x256
A002158881,B1,P20,True,3x256x256,2x256x256
A002215062,B1,P01,True,3x256x256,2x256x256
A002215062,B1,P02,True,3x256x256,2x256x256
A002215062,B1,P03,True,3x256x256,2x256x256
A002215062,B1,P04,True,3x256x256,2x256x256
A002215062,B1,P05,True,3x256x256,2x256x256
A002215062,B1,P06,True,3x256x256,2x256x256
A002215062,B1,P07,True,3x256x256,2x256x256
A002215062,B1,P08,True,3x256x256,2x256x256
A002215062,B1,P09,True,3x256x256,2x256x256
A002215062,B1,P10,True,3x256x256,2x256x256
A002215062,B1,P11,True,3x256x256,2x256x256
A002215062,B1,P12,True,3x256x256,2x256x256
A002215062,B1,P13,True,3x256x256,2x256x256
